dataset_id,split,class_label,filepath,filename,extension,file_size_bytes,width,height,mode,sha256,phash,ahash,dhash,leakage_group_id,leakage_group_size,leakage_group_majority_class,assigned_split
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_565.jpg,Tr-pi_565.jpg,.jpg,37834,512,512,RGB,84cdcb9b556da05793446791a0e594fbecea807483d8462558278cdc51dc2d64,81d25a817a133fbb,7c7e7e7e7e7e3e00,d4a8e8a892e2d8f0,3635,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_588.jpg,Tr-pi_588.jpg,.jpg,35577,512,512,RGB,9a94f147cc2efd10a2582c58935b06b9d60c88df70209376044424e61d52e02c,81d25a817a533ebb,7c7e7e7e7e7e3e00,d4a0e8aa92ead8f0,3635,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1157.jpg,Tr-pi_1157.jpg,.jpg,29271,512,512,L,9ae6a3343b970e96387ae95f6ee4d97e918a0b5c179db22f4702e85516e03975,81de02285f2b3f1f,307efeffff5b6704,e184f2925a96d6c8,4245,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_558.jpg,Tr-pi_558.jpg,.jpg,29371,512,512,L,d36673febeeff80e670075dd8ee4cd3cc116237aff4ce5ce86dfdcc4e591b437,85de02285f2a3d5f,387efeffff5f6704,e0c472255a96d6cc,4245,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_327.jpg,Te-pi_327.jpg,.jpg,26083,512,512,L,08b2a54b17369821f04f6ba034378218ec5578f70ec44670c437d634cf415094,d0c31b893e5b639c,3c7e7e7e7e7e1c04,d0c8e8b2b2aaf0ec,236,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_498.jpg,Tr-pi_498.jpg,.jpg,25903,512,512,L,ce0bcba0f4d073b4b72581878fd4b84039d3b7d5549bb0b72915ef3ee440edf0,d0c30b893e1b679d,3c7e7e7e7e7e1c04,e8e8e8b2a2aaf0ec,236,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_136.jpg,Tr-pi_136.jpg,.jpg,36306,512,512,RGB,e8d420b1c4bca25573a7b52523380a1bf0875ecdd06396797dda0536909efe21,c45e0b2e6d3d7431,003c7e7e7e7e7e00,71e8a2aaa2aeaac2,6362,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_985.jpg,Tr-pi_985.jpg,.jpg,33624,512,512,RGB,fe921d2f3176bc6edbc13072e6455922d77e0cbf04dc68f31a859c69b3841d2b,c45a0b2e6d3d74b4,003c7e7e7e7e7e20,71c0aaaaa2ae8ad2,6362,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1098.jpg,Tr-pi_1098.jpg,.jpg,38348,512,512,RGB,93ea61a9b554ed27c76d767221bba1d6c8b24a03521aee53f4b822b89efa41b2,c03d2ff03d743364,003c3c7e7e7e7e24,b2e8c8d4d4ccccc9,4051,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1380.jpg,Tr-pi_1380.jpg,.jpg,29615,512,512,RGB,fa1b99a077c2038fb23ef239e11ae9c34bae7cb6ffcaf1fc44a4793a775384ce,c03d2ff03d743364,003c3c7e7e7e7e24,b2e8c8d4d4ccccc9,4051,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_256.jpg,Te-pi_256.jpg,.jpg,28913,512,512,L,0d89081b1162c6a3ebeec73e5d4f9c1ca8f2683e0c1457132301db77b29c9a69,85d25e8a3e0f0f5a,3c7e7e7e7e7e3c04,e8cceaaab2eaeaec,389,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_223.jpg,Te-pi_223.jpg,.jpg,28438,512,512,L,a9a8cdb6096e4f8cb83509d3e55468513caa0a3dd60f6881ce8c128f97fd6a07,85d25e8a1e4f0eda,3c7e7e7e7e7e3e1c,e8cceaaaaaeaeae0,389,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_585.jpg,Tr-pi_585.jpg,.jpg,37266,512,512,RGB,303e83613fa2aed8932bf7ca1035153e807541b5b4ad6eeb89b22225d175ebc9,900a575d1a1f5afa,3c7e7f7fcfc3e2c4,e8da99959597068c,1332,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1230.jpg,Tr-pi_1230.jpg,.jpg,38195,512,512,RGB,6d6db7080f888869bb383d3012022bd0ed6fc01f8a2d45c4f083f60c07611523,900a577d1a1f5b9a,1c7e7d4fcfe3e6e4,e8aaf19f9d171e4c,1332,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1129.jpg,Tr-pi_1129.jpg,.jpg,24355,512,512,L,cb34a1f2dbbe8fd0af471c14f440e1ea6ddcc05fef5ff5215b1e013858a98ea2,c0cf42454f836ecf,3c7efefef87e6e48,c0b2ecd472949c90,5587,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_800.jpg,Tr-pi_800.jpg,.jpg,22408,512,512,L,fc0a6d9917d487f66ea2e38901278480cc8a6125a666a3bc6089fa0af3facd47,c0cf42454f836f4f,3c7efefef87e7e00,c0a2c8d4f29694c8,5587,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_333.jpg,Tr-pi_333.jpg,.jpg,29491,512,512,RGB,24cb2880fe794d83b4bf2e97378d1dce5757a86b3d054c9df5cd682791b5b145,91971afa38087dcb,1c3e7e7e7e7e7c00,f1e8aa968e82d071,1007,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_166.jpg,Te-pi_166.jpg,.jpg,32128,512,512,RGB,f07e320314ee7d53e61865180aef0b589a845925fdda343a43e6488cf8e7e8db,91971afe38007dcb,183e7e7efe7e7c00,f1e8aa968eb2d071,1007,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_210.jpg,Tr-pi_210.jpg,.jpg,31987,512,512,RGB,3275c3825fe6ea7a94d7e958cf4fa15d0d3cf0337258abc843195bd9600b4bc0,853f1e78786163a5,003c7e7e7e7e7e3c,71e8ea96ece8e8e8,1406,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_342.jpg,Te-pi_342.jpg,.jpg,32306,512,512,RGB,9551993deef67b63c1636ff187a8da8a4f54647d1375d47eac39d8130b4b8a84,853f1e787a6163a1,003c7e7e7e7e7e3c,71f8ca96ccccf0e0,1406,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_223.jpg,Tr-pi_223.jpg,.jpg,25964,512,512,RGB,8de9bf73b9a2a5ea5df336195b0b1da7a75b56d63b436466a10fa285fbfc10e9,d2722b2d3d647067,003c7e7e7e7e3c18,70e8ecf4e8f0c870,3892,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_650.jpg,Tr-pi_650.jpg,.jpg,25514,512,512,RGB,afb255c2742ac9f946ae3cdcf90d5a235999d10a76a9ea0f73d34b894424abff,d2722b293d6c7827,003c7e7e7e7e3c18,70e8ecf4e8f0e870,3892,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_998.jpg,Tr-pi_998.jpg,.jpg,26367,512,512,L,abfebdbbdb72508fcdc56473ec41a69840a4146a32887f03ff66770e2e4489d7,d04b2f262d7c3cb4,003c7e7e7e767e18,71c8f8e8a8aee8f0,4706,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_179.jpg,Tr-pi_179.jpg,.jpg,26997,512,512,L,b3f782714f66c3495c470c063affc8ccb18f6516a925a2cabc307f0c92a61d6e,d04b2f263dfc30b4,003c7e7e7e767e18,71c8e8e8a88ce8b0,4706,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_206.jpg,Tr-pi_206.jpg,.jpg,16271,201,210,RGB,24fba8ffc9164a5a20cc482473121deeb485cd25c7e8a03e737569bfe0f31494,c0df666619c91e63,3c7e7e7e00446300,e8ece8f0d0ac8aaa,1012,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_405.jpg,Tr-pi_405.jpg,.jpg,17709,201,210,RGB,6e4a32b7a73554a9a26b0e594f63d76920f7caeea52be19c323f8ad755d17f8b,c0df666619c91e63,3c7e7e7e00446300,e8ece8f0d0ac8aaa,1012,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_803.jpg,Tr-pi_803.jpg,.jpg,27068,512,512,L,e54479e6dc661f9c54397577db9981df6ae63de12cae5ebd2ab6606b549c6c0e,85d27a8f781e3269,3c7e7e7e7e7e3c00,68c8e8ead2e8e8ec,6268,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_681.jpg,Tr-pi_681.jpg,.jpg,28307,512,512,L,f8edba58055ca7e9b46b574a5e85717f1e8063cff4b93568526d32402f424577,85d25a8f781e7278,3c7e7e7e7e7e3c00,69d8e8f2d6e8e8e8,6268,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1022.jpg,Tr-pi_1022.jpg,.jpg,28492,512,512,L,01e9e945d414f2393b28b31868c26cab1a36437e53940f3c93d61b0e8197579a,85a75a6b79616962,383e7e7e7e7e7e3c,60ecc696f2ead4f1,59,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_51.jpg,Te-pi_51.jpg,.jpg,26539,512,512,L,d8d3701f96bba89d449ec1f7247692c57f49a5df6e86ad14b7c8bdbc07e1a3f0,85275a6b78696963,183e7e7e7e7e7e3c,70ecce96cce2d470,59,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_700.jpg,Tr-pi_700.jpg,.jpg,27563,512,512,L,6d8b42fc5d2e90a795d64323a8a729f263e4123d124afbb39ef558dc87bee365,d0c30b893e1d4fd9,3c7e7e7e7e7e1c24,e8c8e8b6aaaaf0cc,3009,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1216.jpg,Tr-pi_1216.jpg,.jpg,27852,512,512,L,e3f1f2b2b0ecd24a4b1b9e1b6b118dc9730cc8fe9d449b90da1c414a7e5f0286,d0c30b893f0d4fd3,3c7e7e7e7e7e1a24,e8c8e8a6aaaaf2cc,3009,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_119.jpg,Tr-pi_119.jpg,.jpg,35394,512,512,RGB,4984ea2d2d3b0d6d6308ab42e2e3bbbc024c116120cb72c537e3d7c3017e8f19,c0873e4f3f1c7348,3c7e7e7e7e7e1800,60ece8ccd0c8b0f0,2025,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1287.jpg,Tr-pi_1287.jpg,.jpg,29284,512,512,RGB,cd9b3882004231dd7d2676caceaa6914f9f906b088a065079392aa1f6ef019d6,c0973e4b3f0c7368,3c7e7e7e7e7c1800,60e8ecd4c8c8f0f0,2025,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_67.jpg,Te-pi_67.jpg,.jpg,28238,512,512,L,a7d1a1c3ecd0d2c3a2e10fcb200ae44d508d5642b64153773bd07de34df7becb,95c05e876a9f6236,3c7e7e7e7e7e3e00,c4e8e8d2aae8d4f4,4582,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1143.jpg,Tr-pi_1143.jpg,.jpg,27868,512,512,L,f0cb894e428939d6397f7d7cd979b9ca20a130cc82c31ec97b94c4529623a03f,95c05e876b8f6236,3c7e7e7e7e7e3e00,d4e8e892aaead4f4,4582,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_317.jpg,Te-pi_317.jpg,.jpg,29058,512,512,L,e655e5ca585d38c59b22513f6f9c179ddb1bd747d9baf9dd1c1d58d5ec4e4e3e,d1dd0aa94d422dcf,78fcfefefaff6c00,c040c8b252d6d9d8,6290,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_73.jpg,Tr-pi_73.jpg,.jpg,28528,512,512,L,eb3b4a031b8879c4ea1d61971804dc36293d36c59238c3dab67475d3b0137379,d5dd0aab4d420d8f,78fcfef8ffff2c00,c060dc924adad9e8,6290,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_779.jpg,Tr-pi_779.jpg,.jpg,33959,512,512,RGB,35ca1eb8b8c69c3fda53cc2a595c0af6534eabfdee723d38b022ab1677923a26,85995e9b785ada18,3c7e7e7e7e7e2400,68c4e8b2b2e8ec6d,1496,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_235.jpg,Tr-pi_235.jpg,.jpg,32452,512,512,RGB,9652199cdfa7c69285d570471399b2b8c892b6550d048f404ea138d1db882d6c,85995e9b585a5a99,3c7e7e7e7e7e2400,68cce892b2e8e868,1496,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_446.jpg,Tr-pi_446.jpg,.jpg,32226,512,512,RGB,105aa22a22ce6dc818191eb9f738f74599b266f88c4f108454bbac1c1e1fd911,80c61fc51fd56754,367f7f1f5f7f1f02,e6d5eeba95daf6fe,472,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_955.jpg,Tr-pi_955.jpg,.jpg,29739,512,512,RGB,4d56899f6e68c15728439e6a75953ba43840ba2c53a9b3f114f3f7b22780ef0c,81c61fc11fd56716,3e7f7f5f4f6f1702,e6d5eebe95cbe6fe,472,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_590.jpg,Tr-pi_590.jpg,.jpg,36646,512,512,RGB,5d2460838911025131f9e667ce2afe1b9f0c160d171f47888bdb4324add71b9f,d00f4a3d6d373564,003c7e7e7a6e7e7c,71e8e8aab28acce8,2561,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_637.jpg,Tr-pi_637.jpg,.jpg,36538,512,512,RGB,d6addb59f4164bfdc94f2137f87f3e4462646e5f377aaf02129bea7e503c53db,d00f5a3d2d333d64,003c7e7e7e7e7e7c,71e8a8aab2aaaccc,2561,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_752.jpg,Tr-pi_752.jpg,.jpg,24833,512,512,L,9561a7e3dc25691c9b641ac2394ada7bad22442b24abca31123599c416040f84,84624e7d7f313836,007e767e7e7e7e3c,70ecaa8accaad470,4092,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1195.jpg,Tr-pi_1195.jpg,.jpg,25709,512,512,L,ae9b5d9d602146ccb2bdd92a9ccb616f9bae77f36a90e719efad40454019337a,84624f797f313836,007e767e7e7e7e3c,70e8aa86ccaad470,4092,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_645.jpg,Tr-pi_645.jpg,.jpg,23303,512,512,L,3aa48dc87b01639c66569821f197a9681df3ac3dccadeafb69811a722e78b0b4,d1f30b4b3c2c3c3c,187c7e7e7e7e3c18,69c88e8cc8d0f071,1638,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_236.jpg,Te-pi_236.jpg,.jpg,24611,512,512,L,454be562f083d3cdbe35b8016808677ba71e86ecfaaf8287035a7ffca011ea83,d1f30b0e3c3c3c3c,187c7e7e7e7e3c18,71c88a8ae8f0f071,1638,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_573.jpg,Tr-pi_573.jpg,.jpg,27309,512,512,L,5d1aa1c333b2f962207ecbed3184eef5c7b10fa722ccd37a5a304b7da4a31393,80d81f894b8fad4f,387e7e7e7a7b2700,c0b0a894a296cc4c,2560,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1053.jpg,Tr-pi_1053.jpg,.jpg,28411,512,512,L,bf3930763e2ca22755d8472d76ab37ce8bd476333e4abe349c6b8ca0610f4851,81d81f894f0f8d4f,387efefe7a7f2600,c1b0e094aa96cccc,2560,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_592.jpg,Tr-pi_592.jpg,.jpg,28040,512,512,L,937185fe3ffa6d0b991625ffdeab933af5a69486a79a21793b7feb1c49f60483,959d5ed858787889,1c3e7e7e7e7e3c24,79cce8b2b2ececec,4039,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1116.jpg,Tr-pi_1116.jpg,.jpg,27605,512,512,L,f08ac5f66d70af4a0c3f66181b7ef8ebfed0c9c597bf0cc164d0da5c97613e4d,959d1ed8785878c9,1c3c7e7e7e7e3c24,71ece8b2aaece4e8,4039,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_652.jpg,Tr-pi_652.jpg,.jpg,29692,512,512,RGB,3293977201549bf836f267330630728c527c3da7528298682f81efc21d0af509,c0762f2d3c72352b,003c7e7e7a7e3c18,70e0ccd4b2d0d870,1410,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_475.jpg,Tr-pi_475.jpg,.jpg,28823,512,512,RGB,d4bb00896b12984eeac0ad1d64ec997aebd6193e9ba2978500794960f2eba344,c0762f2d3c723563,003c7e7e7e7e3c18,e0e0ccd4b2e0d871,1410,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_262.jpg,Te-pi_262.jpg,.jpg,25121,512,512,L,15407511c374c4dd78c098879caa23b6956ab8c62bd91c5f833b119c0e7ec61e,c0174a0a6fda2d6f,387cfefef87e7c38,e1b8cc88c2bc88e1,597,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_45.jpg,Te-pi_45.jpg,.jpg,24049,512,512,L,61131abc6c35d47066834551e814c5e8106391ce59894f5585616c026f5c5d28,c0154a2a6fdb2d6d,387cfefefa7f7c30,e198ce88c29489e0,597,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1296.jpg,Tr-pi_1296.jpg,.jpg,25567,512,512,L,1f8b1f5fba5cb60f430f205c466832cfeb59b2083ab216a0cfb918bafbbaa2d8,d553422b01ab5fcb,6070fefefefefc78,d9e448a8d4349190,868,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1357.jpg,Tr-pi_1357.jpg,.jpg,25213,512,512,L,39d223a3c7295c47330997068b4dc4f14d85afa76b8a8b41d285c51b38413cea,d553402f03a95fcb,6870fcfef8f6f378,d9e448a05034a690,868,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_964.jpg,Tr-pi_964.jpg,.jpg,26529,512,512,L,48c78905e55d3425dfdf12b41539c384205cc994552c05fd18f49d844bd7feb2,d0cc0bce2d0f8f4d,3c7e7e7e7e7e2400,e9dce8b2b2e8c849,2002,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_17.jpg,Te-pi_17.jpg,.jpg,25481,512,512,L,b6cf57e3cd909b35ae9e6911080e0492cdc5fca0e3050351ac3fb11fc36caf23,d0cc0bce0d0fcfcc,3c7e7e7e7e7e2400,e9cce8b6b2e8c869,2002,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_84.jpg,Te-pi_84.jpg,.jpg,23017,512,512,L,295fcf7aa80dace6f167c3ffedef80263f4302eb3f6ddbc7ecf4059adab3e2c3,c00f4a2f3b6c3db1,007c7e7e7e7e7a7c,e3e0e0c89a929498,1125,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_347.jpg,Te-pi_347.jpg,.jpg,22542,512,512,L,36e1156c12ff749f0f48a3dec9fdd2f7a75c352ba3b9df40110ea20603c02252,c00f4a6d3b643db5,007c7e7e7e7a7e7c,63c8a4c8da929498,1125,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1309.jpg,Tr-pi_1309.jpg,.jpg,34589,512,512,RGB,1bbe995f377f1eb224e2a963238bbfacf7bf49a3d7219bbc3dd781b5c34e4fb8,c03d2bf42d693666,003c3c7e7e7e7c3c,b2e8d0d4ccccd469,763,2,pituitary,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-aug-me_35.jpg,Te-aug-me_35.jpg,.jpg,22165,512,512,RGB,37f02017709d8caa4f29c290424a252a780a36358fa4947141862e078ddda8b3,c03d3bf469693266,001c3c7e7e7e7c3c,b268c0d4ccccd469,763,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1066.jpg,Tr-pi_1066.jpg,.jpg,23967,512,512,L,4b989435a9f0efd1e8f736c831eda04dfe6616981c0f0769379113d8bb1fee38,c05e026f3f2c3db4,007c7efefefb7f6e,61c8a2c492b296c8,2077,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_290.jpg,Te-pi_290.jpg,.jpg,24158,512,512,L,80ebc09cffdeaf7bebcdfa5cf687cf4ae20cf44b7886a38f6108df4207a4b74e,c05e026f3f2c3db1,007c7efef8f87a6e,61c8a0c482b292d8,2077,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_719.jpg,Tr-pi_719.jpg,.jpg,22777,512,512,L,801de7cd53c3b4590bd04cfa9cb71275262e2ae32f420fb85aefd2559f185c6f,d2732f4c6cb43cc2,003c7e7e7c7e3c18,72c8ccccf0a8ec70,3495,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_927.jpg,Tr-pi_927.jpg,.jpg,22338,512,512,L,935acfca74b11ceec67d26a4661ad764b4d32ec30b07fa25d69e208e10e3fa84,d0732f4c6cb634c3,003c6e7e7c7e3c18,70c8c8ccb0b8e870,3495,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_959.jpg,Tr-pi_959.jpg,.jpg,20287,512,512,L,aa3ed042a69477c125a08c662683202394f0b2c229e6be5aa11cb04357987f0f,95277e7c68312572,003c7e7e7e7e3c18,70e8c8d0e8f0ec71,4658,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_275.jpg,Te-pi_275.jpg,.jpg,19879,512,512,L,acdb610f2f0bef373df6147a405bcb4ae52a01e68f225b4078495b99c7d5ae80,87276e7c68312d72,003c7e7e7e7e3c18,70e8c8d0c8f0e871,4658,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_287.jpg,Te-pi_287.jpg,.jpg,26573,512,512,L,1e610c59c58a2dac6ff569de30e53c06a1c4cd09208b4065aeed36053ad83359,d0704b2f2f7c3c34,007c7e7e7e7e7e3c,71e8aeb2cce8e0f8,847,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1032.jpg,Tr-pi_1032.jpg,.jpg,24730,512,512,L,8d7cb01aae04aabca3bb7a8c237e3465c0d005ca43c1c434ddc54171c003911a,d0684b2f2f3c7c34,007c7e7e7e7e7e3c,71e8a8b2cce8e0f0,847,2,pituitary,train
D1_nickparvar_kaggle,Training,pituitary,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_230.jpg,Tr-pi_230.jpg,.jpg,27155,512,512,L,28adb6b1b4ff20f5cc30f4647d56f26c8256fdedaf24ecf5918c5a0385babc40,d0cc0bcb3c4fd83c,3c7c7e7e7e7e2c24,71cce8a8b4c8c849,1110,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_24.jpg,Te-pi_24.jpg,.jpg,25777,512,512,L,ea660b4d2ba64b903b8624950507b3d73f9988459a3e635ec7043ce4d564df22,d09c0bcb3c4f583d,3c7c7e7e7e7e3c2c,71cce8a8a8c8c869,1110,2,pituitary,train
D1_nickparvar_kaggle,Testing,pituitary,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_397.jpg,Te-pi_397.jpg,.jpg,28676,512,512,L,5d5f35f3c83503198bf2ed29006ea7eafdf3894559110c82d5e273e1f1b56a33,d5ca0aec4f81274f,387cfefcf0f67e04,c1b0c8084296d4d8,2566,2,pituitary,train
