n_zero,frac_zero,max_intensity,bbox_aspect,bbox_fill,width,height,empty_mask,filepath,class_label,label_index,assigned_split
88208,0.33648681640625,255,1.2198142414860682,0.07257468843802549,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1156.jpg,glioma,0,train
87538,0.33393096923828125,255,1.2267080745341614,0.05097885053856435,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_563.jpg,glioma,0,train
84464,0.32220458984375,255,1.134453781512605,0.06300100287028391,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1322.jpg,glioma,0,train
8552,0.032623291015625,255,1.1108374384236452,0.19785260996362763,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1353.jpg,glioma,0,train
7660,0.0292205810546875,255,1.0968468468468469,0.09512644060898681,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1023.jpg,glioma,0,train
59070,0.22533416748046875,255,1.1791907514450868,0.1281876912614757,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1091.jpg,glioma,0,train
8201,0.031284332275390625,255,1.0796019900497513,0.13002957562418324,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1198.jpg,glioma,0,train
9151,0.034908294677734375,255,1.1094890510948905,0.23089277329576985,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1220.jpg,glioma,0,train
0,0.0,255,1.128526645768025,0.5896464646464646,319,360,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_151.jpg,glioma,0,train
6742,0.02571868896484375,255,0.94579945799458,0.12191239390903938,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_11.jpg,glioma,0,train
84371,0.3218498229980469,255,1.1661237785016287,0.11309664622495587,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_170.jpg,glioma,0,train
84109,0.3208503723144531,254,1.1348314606741574,0.08065413282901324,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1280.jpg,glioma,0,train
10408,0.039703369140625,255,1.021505376344086,0.11301641199773628,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_324.jpg,glioma,0,train
77563,0.2958793640136719,255,0.9965156794425087,0.13298896225725493,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_795.jpg,glioma,0,train
7850,0.02994537353515625,254,1.0305164319248827,0.11753130781652711,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_23.jpg,glioma,0,train
88665,0.3382301330566406,255,1.1440677966101696,0.06585059635907094,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_861.jpg,glioma,0,train
7390,0.02819061279296875,255,1.0108695652173914,0.043309957924263676,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_811.jpg,glioma,0,train
61363,0.23408126831054688,255,1.2844827586206897,0.13680603769703514,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_626.jpg,glioma,0,train
44210,0.16864776611328125,255,1.115987460815047,0.2071431087316403,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_304.jpg,glioma,0,train
89358,0.34087371826171875,250,1.0884146341463414,0.06586049053767849,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_871.jpg,glioma,0,train
8664,0.033050537109375,255,1.0424528301886793,0.10691112439170153,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_38.jpg,glioma,0,train
8631,0.032924652099609375,255,1.152230971128609,0.09337016244267872,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_13.jpg,glioma,0,train
61445,0.23439407348632812,255,1.2746913580246915,0.13300002989268525,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_198.jpg,glioma,0,train
8442,0.03220367431640625,255,1.0125628140703518,0.1580358367519982,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_281.jpg,glioma,0,train
88631,0.3381004333496094,253,1.1842900302114803,0.11453388001726371,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_88.jpg,glioma,0,train
6142,0.02342987060546875,255,0.9935483870967742,0.04756784434203789,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1128.jpg,glioma,0,train
90309,0.3445014953613281,255,1.2126984126984126,0.058289703315881326,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_398.jpg,glioma,0,train
87385,0.3333473205566406,254,1.2195121951219512,0.08315548780487805,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1007.jpg,glioma,0,train
64055,0.24435043334960938,253,1.1885714285714286,0.04445054945054945,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_531.jpg,glioma,0,train
7881,0.030063629150390625,253,1.0257611241217799,0.09637162747425491,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1395.jpg,glioma,0,train
59948,0.2286834716796875,255,1.2443181818181819,0.06486742424242424,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_37.jpg,glioma,0,train
10058,0.03836822509765625,255,1.1451104100946372,0.3874912010845478,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_976.jpg,glioma,0,train
57700,0.2201080322265625,255,1.4318181818181819,0.12971552257266544,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_182.jpg,glioma,0,train
62282,0.23758697509765625,255,1.0803108808290156,0.08366570991911135,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1142.jpg,glioma,0,train
9523,0.036327362060546875,252,1.044041450777202,0.11838671106596896,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1051.jpg,glioma,0,train
61522,0.23468780517578125,255,1.3569023569023568,0.09640658027754802,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1100.jpg,glioma,0,train
84720,0.32318115234375,254,1.1206349206349207,0.04580241917352399,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_438.jpg,glioma,0,train
64124,0.2446136474609375,251,1.2857142857142858,0.20221697494424767,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1380.jpg,glioma,0,train
44628,0.1702423095703125,255,1.276056338028169,0.0810247800267388,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_158.jpg,glioma,0,train
6153,0.023471832275390625,249,1.1761786600496278,0.0884662499607375,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_891.jpg,glioma,0,train
59885,0.22844314575195312,253,1.2262295081967214,0.1205224861926887,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_656.jpg,glioma,0,train
80078,0.4252862575149236,255,1.0260416666666667,0.19135337351945855,442,426,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_166.jpg,glioma,0,train
75453,0.2878303527832031,255,1.2507204610951008,0.10325502330708243,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_77.jpg,glioma,0,train
82831,0.3159751892089844,254,1.0934065934065933,0.032656413937820976,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_618.jpg,glioma,0,train
79157,0.3019599914550781,255,0.9585987261146497,0.2418054468121125,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1263.jpg,glioma,0,train
10086,0.03847503662109375,248,1.0928074245939676,0.06274353328308728,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_188.jpg,glioma,0,train
8450,0.03223419189453125,255,0.8857808857808858,0.06583241320083426,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_302.jpg,glioma,0,train
60293,0.22999954223632812,255,1.1850746268656716,0.18294672732057596,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_608.jpg,glioma,0,train
6117,0.023334503173828125,254,0.8784313725490196,0.1367559523809524,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_920.jpg,glioma,0,train
44549,0.16994094848632812,254,1.0833333333333333,0.11430533751962324,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_77.jpg,glioma,0,train
59211,0.22587203979492188,255,1.2112676056338028,0.06041270881100557,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_307.jpg,glioma,0,train
65700,0.2506256103515625,255,1.150735294117647,0.114534392031573,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1008.jpg,glioma,0,train
67349,0.2569160461425781,255,1.2842809364548495,0.0840649386845039,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_7.jpg,glioma,0,train
62587,0.23875045776367188,255,1.0597014925373134,0.1290056758461215,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_1038.jpg,glioma,0,train
63975,0.24404525756835938,255,1.125,0.09861583522297808,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_247.jpg,glioma,0,train
44137,0.16836929321289062,255,1.3342776203966005,0.11745246988205434,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_188.jpg,glioma,0,train
12116,0.0462188720703125,255,1.1340782122905029,0.19963810991551312,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_241.jpg,glioma,0,train
60152,0.229461669921875,253,1.3300970873786409,0.14015070984810904,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_856.jpg,glioma,0,train
8670,0.03307342529296875,255,1.0636792452830188,0.1079623896582019,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_851.jpg,glioma,0,train
87232,0.332763671875,255,1.1374269005847952,0.05694613569055458,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_584.jpg,glioma,0,train
90195,0.3440666198730469,255,1.2484472049689441,0.0523237848026946,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_810.jpg,glioma,0,train
75715,0.2888298034667969,255,1.12,0.08426384839650146,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_352.jpg,glioma,0,train
83697,0.3192787170410156,255,1.0225352112676056,0.15267916036161874,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_262.jpg,glioma,0,train
60556,0.2310028076171875,255,1.3171428571428572,0.08216919739696313,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_922.jpg,glioma,0,train
75474,0.28791046142578125,252,1.0426356589147288,0.23316330941471428,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_999.jpg,glioma,0,train
88465,0.3374671936035156,248,1.2298507462686568,0.09443558904506594,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_136.jpg,glioma,0,train
90234,0.34421539306640625,255,1.1671641791044776,0.0633736687406955,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_562.jpg,glioma,0,train
7866,0.03000640869140625,255,1.1658653846153846,0.08340107057890563,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_632.jpg,glioma,0,train
74812,0.2853851318359375,248,1.068241469816273,0.12440428975862047,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_546.jpg,glioma,0,train
23461,0.42123312266590063,255,1.2685714285714285,0.1262033462033462,236,236,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_43.jpg,glioma,0,train
88864,0.3389892578125,254,1.2212389380530972,0.12407906174739572,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_379.jpg,glioma,0,train
57610,0.21976470947265625,255,1.236760124610592,0.10163453314186617,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_230.jpg,glioma,0,train
8230,0.03139495849609375,255,1.0902439024390245,0.09861406667757953,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_27.jpg,glioma,0,train
90720,0.3460693359375,255,1.2544910179640718,0.1273276835350778,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_998.jpg,glioma,0,train
59828,0.2282257080078125,252,1.0906593406593406,0.13101004788662218,512,512,False,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_934.jpg,glioma,0,train
3133,0.011951446533203125,255,0.8413654618473896,0.09723380395088708,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_85.jpg,pituitary,3,train
3348,0.0127716064453125,255,0.8905263157894737,0.09234291402264526,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_383.jpg,pituitary,3,train
3219,0.012279510498046875,254,0.9579158316633266,0.1045060832962997,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_728.jpg,pituitary,3,train
3267,0.012462615966796875,255,0.9012096774193549,0.07590928772461572,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_224.jpg,pituitary,3,train
3291,0.012554168701171875,255,0.894,0.08882326621923937,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_882.jpg,pituitary,3,train
3100,0.0118255615234375,255,0.9288537549407114,0.11089479438230594,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_316.jpg,pituitary,3,train
3093,0.011798858642578125,255,0.902970297029703,0.1232325864165364,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_787.jpg,pituitary,3,train
3349,0.012775421142578125,255,0.9389002036659878,0.11722501778211715,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_82.jpg,pituitary,3,train
3105,0.011844635009765625,255,0.9169960474308301,0.1236583412839035,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_407.jpg,pituitary,3,train
3195,0.012187957763671875,255,0.937246963562753,0.12008027212074046,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_19.jpg,pituitary,3,train
5399,0.020595550537109375,255,1.0443458980044347,0.30087891498486496,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_36.jpg,pituitary,3,train
5678,0.02165985107421875,255,1.0416666666666667,0.18155124653739613,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_132.jpg,pituitary,3,train
6175,0.023555755615234375,254,1.0944700460829493,0.19170021828765463,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_384.jpg,pituitary,3,train
5587,0.021312713623046875,255,1.0,0.14847556669726714,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_335.jpg,pituitary,3,train
5441,0.020755767822265625,255,0.9957983193277311,0.18615484168350885,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_337.jpg,pituitary,3,train
5354,0.02042388916015625,255,0.9958071278825996,0.2124506234138806,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_363.jpg,pituitary,3,train
5353,0.020420074462890625,255,1.0215982721382288,0.22247590171644618,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_368.jpg,pituitary,3,train
5493,0.020954132080078125,254,1.0,0.1916226032152967,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_381.jpg,pituitary,3,train
6656,0.025390625,254,1.0951276102088168,0.13438888670415666,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_7.jpg,pituitary,3,train
24338,0.09284210205078125,255,1.0527472527472528,0.1151391406088692,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_931.jpg,pituitary,3,train
23528,0.089752197265625,255,1.1157407407407407,0.14022879207007838,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_382.jpg,pituitary,3,train
23480,0.089569091796875,255,1.1299019607843137,0.14412402705116753,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_81.jpg,pituitary,3,train
24785,0.09454727172851562,255,1.0618101545253864,0.08120499511227988,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_691.jpg,pituitary,3,train
24420,0.0931549072265625,255,1.1217798594847774,0.0887485149095745,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_244.jpg,pituitary,3,train
23492,0.0896148681640625,255,1.15,0.18070097604259094,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_699.jpg,pituitary,3,train
23828,0.0908966064453125,253,1.1925925925925926,0.14470260460598625,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_605.jpg,pituitary,3,train
3290,0.01255035400390625,255,0.9350104821802935,0.10002256254054206,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1131.jpg,pituitary,3,train
2998,0.01143646240234375,253,0.9398340248962656,0.09713940259954384,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_221.jpg,pituitary,3,train
3071,0.011714935302734375,255,0.9357601713062098,0.10564536282518044,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1081.jpg,pituitary,3,train
3034,0.01157379150390625,255,1.0221238938053097,0.1102124276903038,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_453.jpg,pituitary,3,train
3256,0.012420654296875,255,0.8784067085953878,0.06158718722324792,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_249.jpg,pituitary,3,train
3091,0.011791229248046875,255,0.9497907949790795,0.10608169133504138,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_2.jpg,pituitary,3,train
3627,0.013835906982421875,255,0.7764471057884231,0.0552006526792174,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_322.jpg,pituitary,3,train
3731,0.014232635498046875,254,0.72,0.043555555555555556,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_614.jpg,pituitary,3,train
3967,0.015132904052734375,255,0.8133595284872298,0.07781669086871103,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_625.jpg,pituitary,3,train
3704,0.014129638671875,255,0.8019607843137255,0.08043050961215782,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1397.jpg,pituitary,3,train
3611,0.013774871826171875,255,0.8,0.0832516339869281,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1286.jpg,pituitary,3,train
3878,0.01479339599609375,255,0.8264299802761341,0.08027472191232059,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_153.jpg,pituitary,3,train
5911,0.022548675537109375,255,0.9430379746835443,0.17550665949272695,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_71.jpg,pituitary,3,train
10648,0.040618896484375,255,0.9293361884368309,0.0786123802287372,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_657.jpg,pituitary,3,train
9510,0.03627777099609375,255,0.9416846652267818,0.14100303168407077,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_827.jpg,pituitary,3,train
10171,0.038799285888671875,255,0.9166666666666666,0.07484609407686331,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_49.jpg,pituitary,3,train
10033,0.038272857666015625,255,0.9311827956989247,0.0960689364026919,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_81.jpg,pituitary,3,train
5777,0.022037506103515625,255,0.9388185654008439,0.1551699615986346,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_324.jpg,pituitary,3,train
5378,0.02051544189453125,255,1.0224489795918368,0.09443154507311907,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1258.jpg,pituitary,3,train
5503,0.020992279052734375,255,1.0433884297520661,0.17966205711480238,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_781.jpg,pituitary,3,train
5434,0.02072906494140625,255,1.0223577235772359,0.09545572095880005,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_447.jpg,pituitary,3,train
5466,0.02085113525390625,255,1.0020366598778003,0.107793949629924,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_771.jpg,pituitary,3,train
5310,0.02025604248046875,255,0.9878048780487805,0.10817524841915085,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_53.jpg,pituitary,3,train
5331,0.020336151123046875,255,1.0121951219512195,0.10218108205178437,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1149.jpg,pituitary,3,train
3126,0.01192474365234375,254,1.0169851380042463,0.03639925712183468,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_545.jpg,pituitary,3,train
2953,0.011264801025390625,255,0.9857723577235772,0.08654345821808733,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1121.jpg,pituitary,3,train
2975,0.011348724365234375,255,0.997920997920998,0.0909043659043659,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_295.jpg,pituitary,3,train
3039,0.011592864990234375,255,0.9694501018329938,0.04672765236440808,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_203.jpg,pituitary,3,train
3129,0.011936187744140625,251,0.9059304703476483,0.042709357559307014,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_987.jpg,pituitary,3,train
3019,0.011516571044921875,253,0.9320987654320988,0.08194569354736143,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_352.jpg,pituitary,3,train
2827,0.010784149169921875,255,0.9497907949790795,0.1071000681989936,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_552.jpg,pituitary,3,train
2963,0.011302947998046875,255,0.8846960167714885,0.06182996015777917,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_875.jpg,pituitary,3,train
2850,0.01087188720703125,255,0.9700214132762313,0.10250483334987781,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_965.jpg,pituitary,3,train
2787,0.010631561279296875,255,0.9350104821802935,0.10093916575006345,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_267.jpg,pituitary,3,train
2802,0.01068878173828125,255,0.9398340248962656,0.09801416101050626,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_367.jpg,pituitary,3,train
2827,0.010784149169921875,255,1.0221238938053097,0.11153411485269893,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_51.jpg,pituitary,3,train
22454,0.08565521240234375,255,1.1206896551724137,0.09389920424403184,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_707.jpg,pituitary,3,train
22381,0.08537673950195312,255,1.0973871733966747,0.12290876186363123,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_826.jpg,pituitary,3,train
23024,0.08782958984375,255,1.0872641509433962,0.10637252895673883,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_232.jpg,pituitary,3,train
22677,0.08650588989257812,254,1.1225490196078431,0.10955026115249593,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_214.jpg,pituitary,3,train
22859,0.08720016479492188,255,1.1305418719211822,0.1114921064211125,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_56.jpg,pituitary,3,train
23075,0.08802413940429688,252,1.0900473933649288,0.10032969297341851,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_651.jpg,pituitary,3,train
4731,0.018047332763671875,253,0.9739336492890995,0.1192214111922141,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_205.jpg,pituitary,3,train
22225,0.08478164672851562,255,1.1772486772486772,0.26708875809999405,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_364.jpg,pituitary,3,train
4875,0.018596649169921875,255,1.0096385542168675,0.1314029387238692,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_702.jpg,pituitary,3,train
21848,0.083343505859375,255,1.1715039577836412,0.18813734578906083,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_226.jpg,pituitary,3,train
21386,0.08158111572265625,255,1.2052631578947368,0.23757756837508617,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_199.jpg,pituitary,3,train
21954,0.08374786376953125,255,1.1820580474934037,0.2599474651338108,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_248.jpg,pituitary,3,train
23289,0.08884048461914062,255,1.1968911917098446,0.10767557140614135,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_354.jpg,pituitary,3,train
22680,0.086517333984375,255,1.1948717948717948,0.0732474964234621,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_912.jpg,pituitary,3,train
21848,0.083343505859375,247,1.18639798488665,0.1228641563317236,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_12.jpg,pituitary,3,train
22910,0.08739471435546875,255,1.2025641025641025,0.14247990815154996,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_385.jpg,pituitary,3,train
22397,0.08543777465820312,255,1.1862244897959184,0.07899934167215274,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1310.jpg,pituitary,3,train
3589,0.013690948486328125,255,0.8413654618473896,0.09639512704756975,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_348.jpg,pituitary,3,train
3291,0.012554168701171875,255,0.9288537549407114,0.10951980489445799,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_909.jpg,pituitary,3,train
3564,0.0135955810546875,253,0.9579158316633266,0.1030638683224189,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_560.jpg,pituitary,3,train
3428,0.0130767822265625,255,0.897029702970297,0.12289030227526064,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_238.jpg,pituitary,3,train
3417,0.013034820556640625,255,0.9169960474308301,0.1220952023988006,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_1213.jpg,pituitary,3,train
5883,0.022441864013671875,255,1.0224489795918368,0.0932380137683816,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_263.jpg,pituitary,3,train
6024,0.022979736328125,254,1.0433884297520661,0.17301775632108665,512,512,False,data/raw/D1_nickparvar_kaggle/Training/pituitary/Tr-pi_90.jpg,pituitary,3,train
6018,0.02295684814453125,255,1.0,0.10599676118712406,512,512,False,data/raw/D1_nickparvar_kaggle/Testing/pituitary/Te-pi_281.jpg,pituitary,3,train
